평가년도,도서관구분,도서관코드,도서관명,행정구역,시군구,장서수,사서수,대출자수,대출권수,도서예산
2022,LIBTYPE000002,2060141138,용인시 모현도서관,gyeonggi,용인시,128661,1.5,16269,100613,1083901
2022,LIBTYPE000002,2060141190,용인시 청덕도서관,gyeonggi,용인시,111437,4,18245,317046,991683
2022,LIBTYPE000002,2060141161,용인시 흥덕도서관,gyeonggi,용인시,141116,3,19397,408768,1242282
2022,LIBTYPE000002,2060141028,용인시구갈희망누리도서관,gyeonggi,용인시,47107,0.5,7808,84283,299453
2022,LIBTYPE000002,2060141027,용인시구성도서관,gyeonggi,용인시,166976,3.5,19027,296521,1188666
2022,LIBTYPE000002,2060141025,용인시수지도서관,gyeonggi,용인시,280557,9,35032,687978,2128492
2022,LIBTYPE000002,2060141205,용인시양지해밀도서관,gyeonggi,용인시,55732,0,3363,41806,344193
2022,LIBTYPE000002,2060141092,용인시죽전도서관,gyeonggi,용인시,198451,3.5,26039,521199,1363317
2022,LIBTYPE000002,2060141026,용인시포곡도서관,gyeonggi,용인시,183849,3.5,13215,168481,1200474
2022,LIBTYPE000002,2060141024,용인중앙도서관,gyeonggi,용인시,311460,7,20642,307351,1971189
2022,LIBTYPE000002,2060824002,운남어린이도서관,gwangju,광산구,55897,3,12241,138214,716825
2022,LIBTYPE000002,2060131005,울산남구도산도서관,ulsan,남구,60785,1,4328,112661,493608
2022,LIBTYPE000002,2060131007,울산남구신복도서관,ulsan,남구,57594,1,4724,48866,558064
2022,LIBTYPE000002,2050131002,울산남부도서관,ulsan,남구,295506,15,9030,233786,3066894
2022,LIBTYPE000002,2060131001,울산농소3동도서관,ulsan,북구,54110,2,4563,82635,392421
2022,LIBTYPE000002,2060131012,울산도서관,ulsan,남구,245504,12,42131,674461,4880657
2022,LIBTYPE000002,2050131003,울산동부도서관,ulsan,동구,266527,10,7287,232247,1816167
2022,LIBTYPE000004,2060831001,울산북구기적의도서관,ulsan,북구,51174,3,1794,32542,845562
2022,LIBTYPE000002,2060131004,울산북구중앙도서관,ulsan,북구,118679,3,6805,156961,684570
2022,LIBTYPE000002,2050131001,울산중부도서관,ulsan,중구,299155,4,16588,53127,1296075
2022,LIBTYPE000002,2050131004,울주도서관,ulsan,울주군,259763,12,4593,116618,2312775
2022,LIBTYPE000002,2060131008,울주선바위도서관,ulsan,울주군,155668,6.5,12367,282915,1750671
2022,LIBTYPE000002,2060131003,울주옹기종기도서관,ulsan,울주군,117278,3,3791,78487,833599
2022,LIBTYPE000002,2060131013,울주천상도서관,ulsan,울주군,50325,3,4865,97663,1043878
2022,LIBTYPE000002,2060147030,울진남부도서관,gyeongbuk,울진군,58536,2,1919,6545,429645
2022,LIBTYPE000002,2060122020,원고개도서관,daegu,서구,25626,1.5,978,20140,333026
2022,LIBTYPE000002,2060141170,원고잔도서관,gyeonggi,안산시,42167,1,9839,26345,183036
2022,LIBTYPE000002,20601110057,원당마을한옥도서관,seoul,도봉구,6721,4,6227,10297,230338
2022,LIBTYPE000002,2060125024,원신흥도서관,daejeon,유성구,46650,4,13650,323595,684852
2022,LIBTYPE000002,2050142002,원주교육문화관,gangwon,원주시,286150,10,83668,172989,1582089
2022,LIBTYPE000002,2060142007,원주시립중앙도서관,gangwon,원주시,379889,17,98092,439882,8710992
2022,LIBTYPE000002,2060142023,원통도서관,gangwon,인제군,30073,1,13411,13411,267540
2022,LIBTYPE000002,2060111034,월계도서관,seoul,노원구,95205,10,12630,104363,1091024
2022,LIBTYPE000002,2060811025,월계어린이도서관,seoul,노원구,16983,1,4662,41846,91859
2022,LIBTYPE000002,20601110011,월곡꿈그림도서관,seoul,성북구,20205,4,4300,21039,196449
2022,LIBTYPE000002,2060141150,월곶도서관,gyeonggi,시흥시,39571,4,1735,35649,564973
2022,LIBTYPE000002,2060141229,월롱도서관,gyeonggi,파주시,11373,2,1888,7782,96384
2022,LIBTYPE000002,2060125025,월평도서관,daejeon,서구,71879,4,407723,408019,1065259
2022,LIBTYPE000002,2060125009,유성도서관,daejeon,유성구,127578,4,10131,141201,875701
2022,LIBTYPE000002,20601110036,은뜨락도서관,seoul,은평구,34368,6,9139,105804,934554
2022,LIBTYPE000002,2060111060,은천동작은도서관,seoul,관악구,48935,2,8727,78091,257158
2022,LIBTYPE000002,2060111007,은평구립도서관,seoul,은평구,237484,19,17724,201577,3227077
2022,LIBTYPE000002,2050143013,음성교육도서관,chungbuk,음성군,42442,4,0,0,862476
2022,LIBTYPE000002,2060143009,음성대소도서관,chungbuk,음성군,41168,2,2881,7758,814202
2022,LIBTYPE000002,2060111055,응암정보도서관,seoul,은평구,52147,6,44862,115888,881833
2022,LIBTYPE000002,2060147022,의성군립도서관,gyeongbuk,의성군,58626,2,246,19499,546451
2022,LIBTYPE000002,2060141259,의왕시 포일어울림도서관,gyeonggi,의왕시,18343,2,4913,99039,281744
2022,LIBTYPE000002,2060841023,의왕시글로벌도서관,gyeonggi,의왕시,90055,1,6092,206587,1513903
2022,LIBTYPE000002,2060141052,의왕시내손도서관,gyeonggi,의왕시,216500,3,11321,374650,1699133
2022,LIBTYPE000002,2060141051,의왕시중앙도서관,gyeonggi,의왕시,201251,7,9383,194164,1389135
2022,LIBTYPE000002,2060141065,의정부과학도서관,gyeonggi,의정부시,177414,6,14906,218581,1745802
2022,LIBTYPE000002,2060141238,의정부미술도서관,gyeonggi,의정부시,49785,7,12196,159797,988306
2022,LIBTYPE000002,2060141276,의정부영어도서관,gyeonggi,의정부시,79749,3.5,18389,68808,685854
2022,LIBTYPE000002,2060141263,의정부음악도서관,gyeonggi,의정부시,10634,4,17388,42885,768364
2022,LIBTYPE000002,2060141066,의정부정보도서관,gyeonggi,의정부시,187265,5,21940,141797,1947921
2022,LIBTYPE000002,2060141206,이동꿈틀도서관,gyeonggi,용인시,37944,0,2090,18044,362731
2022,LIBTYPE000002,2060823016,이랑어린이도서관,incheon,미추홀구,24066,0,1258,23808,99194
2022,LIBTYPE000002,2060123037,이룸청소년도서관,incheon,동구,4574,1,865,1918,85548
2022,LIBTYPE000002,2060124014,이야기꽃도서관,gwangju,광산구,54892,5,5102,95236,945808
2022,LIBTYPE000002,2060122021,이천 어울림 도서관,daegu,남구,25877,1,12070,51885,465816
2022,LIBTYPE000002,2060841016,이천시 어린이도서관,gyeonggi,이천시,99409,2,3322,138391,474788
2022,LIBTYPE000002,2060141045,이천시립도서관,gyeonggi,이천시,167101,5,7228,98141,1641580
2022,LIBTYPE000002,2060141222,이천시립마장도서관,gyeonggi,이천시,43695,3,16093,262904,709624
2022,LIBTYPE000002,2060141165,이천시립효양도서관,gyeonggi,이천시,128268,3,6422,183266,561079
2022,LIBTYPE000002,2060141046,이천시청미도서관,gyeonggi,이천시,110182,3,29383,41965,598500
2022,LIBTYPE000002,2050145001,익산교육문화회관,jeonbuk,익산시,122614,5,7038,20091,3729098
2022,LIBTYPE000002,2050145002,익산교육문화회관 함열분관,jeonbuk,익산시,91984,3,538,10347,332411
2022,LIBTYPE000002,2060145043,익산시 유천도서관,jeonbuk,익산시,20224,4,4966,64275,1148287
2022,LIBTYPE000002,2060145041,익산시립금마도서관,jeonbuk,익산시,16366,2,2094,26636,234007
2022,LIBTYPE000002,2060145008,익산시립도서관 마동분관,jeonbuk,익산시,241153,3,5701,101549,1179220
2022,LIBTYPE000002,2060145007,익산시립도서관(영등도서관),jeonbuk,익산시,171931,7,29805,101286,1444328
2022,LIBTYPE000002,2060145027,익산시립모현도서관,jeonbuk,익산시,179971,10,44942,170932,5027583
2022,LIBTYPE000002,2060145029,익산시립부송도서관,jeonbuk,익산시,104371,3,5486,76472,1012872
2022,LIBTYPE000002,2060145037,익산시립황등도서관,jeonbuk,익산시,24974,1,4392,15300,209875
2022,LIBTYPE000002,2050142021,인제교육도서관,gangwon,인제군,74398,3,11904,25796,534387
2022,LIBTYPE000002,2060123023,인천광역시 송도국제기구도서관,incheon,연수구,22827,1,3442,8713,202552
2022,LIBTYPE000002,2060123025,인천광역시 영종하늘도서관,incheon,중구,81416,4,8238,215516,948198
2022,LIBTYPE000002,2060123010,인천광역시 율목도서관,incheon,중구,75729,8,1794,39262,1254926
2022,LIBTYPE000002,2060123024,인천광역시 청라국제도서관,incheon,서구,85747,4,78560,230289,1057787
2022,LIBTYPE000002,2060123026,인천광역시 청라호수도서관,incheon,서구,102870,3,82180,254471,1203081
2022,LIBTYPE000002,2050123007,인천광역시교육청계양도서관,incheon,계양구,213772,11,11250,162940,3379076
2022,LIBTYPE000002,2050123003,인천광역시교육청부평도서관,incheon,부평구,235087,12,9513,150452,2911788
2022,LIBTYPE000002,2050123001,인천광역시교육청북구도서관,incheon,부평구,298935,15,16001,283533,4665375
2022,LIBTYPE000002,2050123006,인천광역시교육청서구도서관,incheon,서구,258015,13,8615,168369,3117339
2022,LIBTYPE000002,2050123008,인천광역시교육청연수도서관,incheon,연수구,239028,12,10126,144805,2826229
2022,LIBTYPE000002,2050123004,인천광역시교육청주안도서관,incheon,미추홀구,239075,12,4555,41867,3930342
2022,LIBTYPE000002,2050123002,인천광역시교육청중앙도서관,incheon,남동구,289061,15,15573,500618,3216852
2022,LIBTYPE000025,2050823001,인천광역시교육청평생학습관,incheon,연수구,51364,4,2864,60583,4569946
2022,LIBTYPE000002,2050123005,인천광역시교육청화도진도서관,incheon,동구,194982,14,5393,88019,2207261
2022,LIBTYPE000002,2060123007,인천광역시립수봉도서관,incheon,미추홀구,101512,8,3507,61656,1392572
2022,LIBTYPE000002,2060123006,인천광역시립영종도서관,incheon,중구,103372,9,4761,84688,1536771
2022,LIBTYPE000002,2060123031,인천광역시마전도서관,incheon,서구,48864,3.5,54102,171905,1057295
2022,LIBTYPE000002,2060123001,인천광역시미추홀도서관,incheon,남동구,547865,14.5,14270,307870,9914506
2022,LIBTYPE000002,20601110055,일원라온영어도서관,seoul,강남구,21911,6,6461,127843,411607
2022,LIBTYPE000002,2060145042,임실군립도서관,jeonbuk,임실군,22137,1,5602,9186,483770
2022,LIBTYPE000002,2060145018,임실군립오수도서관,jeonbuk,임실군,44254,1,978,3543,121583
2022,LIBTYPE000002,2060145016,임피채만식도서관,jeonbuk,군산시,32643,0,699,1690,54040
2022,LIBTYPE000002,2060123035,임학도서관,incheon,계양구,15818,2,2985,33926,341365
2022,LIBTYPE000002,2060125015,자양도서관,daejeon,동구,53546,1,1285,28264,107808
2022,LIBTYPE000002,2060111039,자양제4동도서관,seoul,광진구,25786,3,5436,47157,291874
2022,LIBTYPE000002,20601110040,자양한강도서관,seoul,광진구,52715,8.5,12218,232579,1024953
2022,LIBTYPE000002,2060123019,작전도서관,incheon,계양구,43172,6,4841,61883,685768
2022,LIBTYPE000002,20601110010,잠원도서관,seoul,서초구,25855,1,10544,82952,241619
2022,LIBTYPE000002,2060124012,장덕도서관,gwangju,광산구,71905,4.5,10284,206101,969819
2022,LIBTYPE000002,2060823012,장사래어린이도서관,incheon,미추홀구,19513,0,647,12589,120839
2022,LIBTYPE000002,2060146039,장성군립북이도서관,jeonnam,장성군,26848,0,215,5565,185278
2022,LIBTYPE000002,2060146040,장성군립삼계도서관,jeonnam,장성군,42472,1,788,23382,228172
2022,LIBTYPE000002,2060146028,장성군립중앙도서관,jeonnam,장성군,140920,3,9531,59881,632410
2022,LIBTYPE000002,2060145012,장수군립도서관,jeonbuk,장수군,53168,1,2539,7516,181625
2022,LIBTYPE000002,2060811029,장안어린이도서관,seoul,동대문구,33585,3,2751,60541,183636
2022,LIBTYPE000002,20601110038,장위행복누림도서관,seoul,성북구,14548,4,3303,45077,204926
2022,LIBTYPE000002,2060148016,장유도서관,gyeongnam,김해시,179419,8.5,16088,263602,2463394
2022,LIBTYPE000002,2060821001,재송어린이도서관,busan,해운대구,123245,3,5983,193145,433349
2022,LIBTYPE000002,2060141121,적성도서관,gyeonggi,파주시,45835,2,1361,13784,431726
2022,LIBTYPE000002,2050146020,전라남도교육청고흥평생교육관,jeonnam,고흥군,101076,3,700,25303,1027990
2022,LIBTYPE000002,2050146007,전라남도교육청곡성교육문화회관,jeonnam,곡성군,73009,3,836,20592,671181
2022,LIBTYPE000002,2050146004,전라남도교육청광양도서관,jeonnam,광양시,104127,7,2895,68399,1047519
2022,LIBTYPE000002,2050146005,전라남도교육청광양평생교육관,jeonnam,광양시,94821,3,775,34376,2367279
2022,LIBTYPE000002,2050146008,전라남도교육청구례도서관,jeonnam,구례군,45493,4,1177,37535,552193
2022,LIBTYPE000002,2050146002,전라남도교육청나주도서관,jeonnam,나주시,403726,13,3715,174274,4772218
2022,LIBTYPE000002,2050146003,전라남도교육청남평도서관,jeonnam,나주시,86157,4,1245,44481,776730
2022,LIBTYPE000002,2050146006,전라남도교육청담양도서관,jeonnam,담양군,114733,6,2052,80958,944023
2022,LIBTYPE000002,2050146001,전라남도교육청목포도서관,jeonnam,목포시,300326,17,4109,139668,4452464
2022,LIBTYPE000002,2050146015,전라남도교육청무안도서관,jeonnam,무안군,98441,4,1005,30425,499442
2022,LIBTYPE000002,2050146010,전라남도교육청벌교도서관,jeonnam,보성군,74060,4,767,25247,607262
2022,LIBTYPE000002,2050146009,전라남도교육청보성도서관,jeonnam,보성군,88289,6,1002,35377,763820
2022,LIBTYPE000002,2050146022,전라남도교육청순천만생태문화교육원,jeonnam,순천시,31695,4,1192,40291,2966188
2022,LIBTYPE000002,2050146017,전라남도교육청영광도서관,jeonnam,영광군,87894,6,2185,81077,908955
2022,LIBTYPE000002,2050146014,전라남도교육청영암도서관,jeonnam,영암군,77923,3,482,25001,700899
2022,LIBTYPE000002,2050146018,전라남도교육청장성도서관,jeonnam,장성군,124352,7,2350,91099,1795233
2022,LIBTYPE000002,2050146012,전라남도교육청장흥도서관,jeonnam,장흥군,71316,4,894,20726,521404
2022,LIBTYPE000002,2050146019,전라남도교육청진도도서관,jeonnam,진도군,91031,4,1016,24200,265738
2022,LIBTYPE000002,2050146021,전라남도교육청학생교육문화회관,jeonnam,여수시,173178,8,1963,97339,2952603
2022,LIBTYPE000002,2050146016,전라남도교육청함평도서관,jeonnam,함평군,65884,4,419,17416,437278
2022,LIBTYPE000002,2050146013,전라남도교육청해남도서관,jeonnam,해남군,92507,5,1192,27407,607135
2022,LIBTYPE000002,2050146011,전라남도교육청화순도서관,jeonnam,화순군,104997,6,1962,66831,871264
2022,LIBTYPE000002,2060146035,전라남도립도서관,jeonnam,무안군,300141,10.5,74856,322084,3408660
2022,LIBTYPE000002,2050145006,전라북도교육청고창도서관,jeonbuk,고창군,57723,3,453,7936,328389
2022,LIBTYPE000002,2050145012,전라북도교육청무주도서관,jeonbuk,무주군,61160,3,549,15495,333651
2022,LIBTYPE000002,2050145005,전라북도교육청순창도서관,jeonbuk,순창군,65466,3,78,501,386076
2022,LIBTYPE000002,2050145009,전라북도교육청완주도서관,jeonbuk,완주군,40931,3,647,22446,386718
2022,LIBTYPE000002,2050145008,전라북도교육청임실도서관,jeonbuk,임실군,51640,3,357,12193,363070
2022,LIBTYPE000002,2050145011,전라북도교육청장수도서관,jeonbuk,장수군,57952,3,4699,9590,307913
2022,LIBTYPE000002,2050145004,전라북도교육청진안도서관,jeonbuk,진안군,54006,3,702,14378,307235
2022,LIBTYPE000002,2060145025,전북도청도서관,jeonbuk,전주시,82719,4,9304,20866,464024
2022,LIBTYPE000002,2050145016,전주교육문화회관,jeonbuk,전주시,247098,9,37309,89863,1570828
2022,LIBTYPE000002,2060145035,전주시립건지도서관,jeonbuk,전주시,61734,3,6852,47474,498461
2022,LIBTYPE000002,2060145002,전주시립금암도서관,jeonbuk,전주시,119300,2,16266,56769,566392
2022,LIBTYPE000002,2060145040,전주시립도서관 꽃심,jeonbuk,전주시,48732,7,11585,178757,877288
2022,LIBTYPE000002,2060145004,전주시립삼천도서관,jeonbuk,전주시,79591,3,8246,121947,527508
2022,LIBTYPE000002,2060145024,전주시립서신도서관,jeonbuk,전주시,84603,3,31381,113655,561933
2022,LIBTYPE000002,2060145005,전주시립송천도서관,jeonbuk,전주시,99197,1,84514,195132,613466
2022,LIBTYPE000002,2060145001,전주시립완산도서관,jeonbuk,전주시,176643,3,13276,30159,459042
2022,LIBTYPE000002,2060145003,전주시립인후도서관,jeonbuk,전주시,78387,3,3889,38663,514846
2022,LIBTYPE000002,2060145033,전주시립쪽구름도서관,jeonbuk,전주시,52372,2,4856,93005,532364
2022,LIBTYPE000002,2060145028,전주시립평화도서관,jeonbuk,전주시,86822,2,7197,107058,516342
2022,LIBTYPE000002,2060145036,전주시립효자도서관,jeonbuk,전주시,64737,2,9039,191053,674940
2022,LIBTYPE000002,2060141219,점동도서관,gyeonggi,여주시,30965,2,1061,16525,400695
2022,LIBTYPE000002,2060121016,정관도서관,busan,기장군,209199,9,13262,45970,1723053
2022,LIBTYPE000002,2060821004,정관어린이도서관,busan,기장군,45907,1,3060,64886,394879
2022,LIBTYPE000002,2060141147,정남도서관,gyeonggi,화성시,43560,2,4462,27867,371746
2022,LIBTYPE000002,2060146033,정남진도서관,jeonnam,장흥군,105848,0,3835,14097,255357
2022,LIBTYPE000002,2060111021,정다운도서관,seoul,강남구,48800,4,11988,103182,460155
2022,LIBTYPE000002,20601110006,정릉도서관,seoul,성북구,34500,2,4477,32020,163854
2022,LIBTYPE000002,2060144036,정산도서관,chungnam,청양군,38472,1,1704,3640,306979
2022,LIBTYPE000002,2050142017,정선교육도서관,gangwon,정선군,83900,3,4490,15295,542666
2022,LIBTYPE000002,2060841017,정왕어린이도서관,gyeonggi,시흥시,67076,3,1214,16855,516078
2022,LIBTYPE000002,2060845001,정읍기적의도서관,jeonbuk,정읍시,69621,3,6888,42191,442750
2022,LIBTYPE000002,2060145015,정읍시립도서관신태인분관,jeonbuk,정읍시,59062,1,788,20570,356243
2022,LIBTYPE000002,2060145006,정읍시립중앙도서관,jeonbuk,정읍시,173114,5,5025,111592,1477000
2022,LIBTYPE000002,2050145015,정읍학생복지회관,jeonbuk,정읍시,85681,4,10961,14431,1413439
2022,LIBTYPE000002,2050149005,제남도서관,jeju,서귀포시,95813,3,882,24368,677238
2022,LIBTYPE000012,2060849003,제주꿈바당어린이도서관,jeju,제주시,39663,0,0,0,679807
2022,LIBTYPE000002,2050149001,제주도서관,jeju,제주시,278696,8,83495,265392,1503746
2022,LIBTYPE000002,2060849001,제주시기적의도서관,jeju,제주시,60218,3,19682,88579,272996
2022,LIBTYPE000002,2060149001,제주시우당도서관,jeju,제주시,284001,7,59483,226114,1337158
2022,LIBTYPE000002,2060149013,제주특별자치도 한라도서관,jeju,제주시,319356,8,117312,428069,2123940
2022,LIBTYPE000002,2060843002,제천기적의도서관,chungbuk,제천시,114417,5,14247,78880,693565
2022,LIBTYPE000002,2060143004,제천시립도서관,chungbuk,제천시,374338,16,65483,290174,7566062
2022,LIBTYPE000002,2060143010,제천시립의병도서관,chungbuk,제천시,9936,1,108,194,0
2022,LIBTYPE000002,2060143005,제천여성도서관,chungbuk,제천시,65395,2,6852,19403,250000
2022,LIBTYPE000002,2050143005,제천학생회관,chungbuk,제천시,45630,2,1804,6434,554975
2022,LIBTYPE000002,2060141119,조리도서관,gyeonggi,파주시,45960,3,5519,28291,408991
2022,LIBTYPE000002,2060111072,조원도서관,seoul,관악구,59634,2,8222,59148,235179
2022,LIBTYPE000002,2060149008,조천읍도서관,jeju,제주시,68697,3,25087,90041,627586
2022,LIBTYPE000002,2060811011,종암동새날도서관,seoul,성북구,46322,5,3970,58255,280662
2022,LIBTYPE000002,2060132004,종촌동도서관,sejong,세종시,54897,1,8874,130517,169156
2022,LIBTYPE000002,2060147024,죽변면도서관,gyeongbuk,울진군,62784,4,3067,26795,559311
2022,LIBTYPE000002,2060144037,죽정도서관,chungnam,보령시,42124,4,15553,25509,431966
2022,LIBTYPE000002,2060111047,중곡문화체육센터도서관,seoul,광진구,80800,5,11260,172484,668222
2022,LIBTYPE000002,2060111019,중랑구립면목정보도서관,seoul,중랑구,107250,6,22615,112710,683070
2022,LIBTYPE000002,2060111001,중랑구립정보도서관,seoul,중랑구,143371,9,14353,272854,1494568
2022,LIBTYPE000002,20601110034,중랑상봉도서관,seoul,중랑구,54944,5,20587,110387,655964
2022,LIBTYPE000002,2060811014,중랑숲어린이도서관,seoul,중랑구,56037,5,4298,59080,608911
2022,LIBTYPE000002,2060148033,중리초등복합시설도서관,gyeongnam,창원시,105775,0,13335,32282,250765
2022,LIBTYPE000002,2050143004,중원교육도서관,chungbuk,충주시,53067,2,111,7413,323047
2022,LIBTYPE000002,2060142031,중천철학도서관,gangwon,원주시,39786,2,8035,19748,238630
2022,LIBTYPE000002,2060124017,중흥도서관,gwangju,북구,30945,7,4740,70799,1852233
2022,LIBTYPE000002,2060111022,즐거운도서관,seoul,강남구,37739,6,8342,42816,1177264
2022,LIBTYPE000002,2050143012,증평교육도서관,chungbuk,증평군,36750,4,0,0,888102
2022,LIBTYPE000002,2060143022,증평군립도서관,chungbuk,증평군,81867,4,31080,54889,539652
2022,LIBTYPE000002,2060121026,지사도서관,busan,강서구,19650,2,2267,35929,333231
2022,LIBTYPE000002,2030111009,지샘터 올림픽공원도서관,seoul,송파구,17465,1,2412,32275,62956
2022,LIBTYPE000002,2060841002,지혜샘어린이도서관,gyeonggi,수원시,135301,2,42812,165849,669230
2022,LIBTYPE000002,2060123036,지혜의숲도서관,incheon,강화군,17289,2,7066,22475,156691
2022,LIBTYPE000002,2060147027,진보공공도서관,gyeongbuk,청송군,34976,1,1717,4297,260357
2022,LIBTYPE000002,2060144033,진산도서관,chungnam,금산군,37399,1,1847,4139,163071
2022,LIBTYPE000002,2060148022,진영한빛도서관,gyeongnam,김해시,124159,5,4766,128677,2004684
2022,LIBTYPE000002,2060125021,진잠도서관,daejeon,유성구,82227,3,17776,114349,690636
2022,LIBTYPE000002,2060148005,진주시립서부도서관,gyeongnam,진주시,179276,3.5,3210,146061,431275
2022,LIBTYPE000002,2060148004,진주시립연암도서관,gyeongnam,진주시,210410,7,116760,248819,1097413
2022,LIBTYPE000013,2060848001,진주시어린이전문도서관,gyeongnam,진주시,76244,2,76823,229384,266126
2022,LIBTYPE000014,2060848009,진주시혁신어린이도서관,gyeongnam,진주시,46345,1.5,63776,152970,119385
2022,LIBTYPE000002,2050143010,진천교육도서관,chungbuk,진천군,43465,3,148,648,322579
2022,LIBTYPE000002,2060143015,진천군립광혜원도서관,chungbuk,진천군,69312,2,791,14494,373089
2022,LIBTYPE000002,2060143021,진천군립도서관,chungbuk,진천군,104151,6,2195,38621,1380436
2022,LIBTYPE000002,2060848002,진해기적의도서관,gyeongnam,창원시,74321,3,4808,86075,470000
2022,LIBTYPE000002,2060148007,진해도서관,gyeongnam,창원시,217880,5,12088,196113,1908618
2022,LIBTYPE000002,2060148031,창녕군 영산도서관,gyeongnam,창녕군,60019,2,1820,10469,686733
2022,LIBTYPE000002,2060148001,창원중앙도서관,gyeongnam,창원시,339824,12,17301,243882,8039304
2022,LIBTYPE000002,2060144028,천안시도서관본부 도솔도서관,chungnam,천안시,98548,2,2105,272015,525003
2022,LIBTYPE000002,2060144029,천안시도서관본부 두정도서관,chungnam,천안시,214362,4,77178,265750,2276533
2022,LIBTYPE000002,2060144030,천안시도서관본부 신방도서관,chungnam,천안시,118555,3,57211,225513,919622
2022,LIBTYPE000002,2060144014,천안시도서관본부 쌍용도서관,chungnam,천안시,179489,6,12211,224799,1505350
2022,LIBTYPE000002,2060144023,천안시도서관본부 아우내도서관,chungnam,천안시,70838,1,9101,70533,466084
2022,LIBTYPE000002,2060144021,천안시도서관본부 중앙도서관,chungnam,천안시,125892,11,3232,39907,2089381
2022,LIBTYPE000002,2060144041,천안시도서관본부 청수도서관,chungnam,천안시,87482,5,11769,253752,2603122
2022,LIBTYPE000002,2060144022,천안시도서관본부도서관 성거도서관,chungnam,천안시,86741,2,3442,35293,568774
2022,LIBTYPE000002,2060144042,천안아산상생협력센터도서관,chungnam,천안시,65371,2,56749,268673,359865
2022,LIBTYPE000002,2060146038,철마도서관,jeonnam,진도군,39478,2,957,2124,474753
2022,LIBTYPE000002,2060142019,철원갈말도서관,gangwon,철원군,62364,2,5899,20809,368729
2022,LIBTYPE000002,2050142018,철원교육도서관,gangwon,철원군,56709,3,13212,27485,584533
2022,LIBTYPE000002,2060142018,철원김화도서관,gangwon,철원군,62667,2,923,23017,534390
2022,LIBTYPE000002,2060124007,첨단도서관,gwangju,광산구,56778,3,5868,108582,781180
2022,LIBTYPE000002,2060111015,청담도서관,seoul,강남구,35393,4,10475,58346,380003
2022,LIBTYPE000002,2060847001,청도어린이도서관,gyeongbuk,청도군,62285,1,652,16190,595487
2022,LIBTYPE000002,2060111094,청운문학도서관,seoul,종로구,39045,4,8229,26868,386288
2022,LIBTYPE000002,2060143033,청주가로수도서관,chungbuk,청주시,48261,2,11579,255544,1028818
2022,LIBTYPE000002,2060143028,청주금빛도서관,chungbuk,청주시,66958,3,71605,364962,864842
2022,LIBTYPE000002,2060843001,청주기적의도서관,chungbuk,청주시,48307,4,3562,80147,378836
2022,LIBTYPE000002,2060143034,청주내수도서관,chungbuk,청주시,22664,2,11110,44544,428555
2022,LIBTYPE000002,2060143014,청주상당도서관,chungbuk,청주시,138726,1.5,31229,162231,696997
2022,LIBTYPE000002,2060143018,청주서원도서관,chungbuk,청주시,120294,3,5082,25555,1149964
2022,LIBTYPE000002,2060143001,청주시립도서관,chungbuk,청주시,256328,8,4956,84502,11716420
2022,LIBTYPE000002,2060143020,청주시립오송도서관,chungbuk,청주시,128858,5,8438,146587,1860688
2022,LIBTYPE000015,2060843003,청주신율봉어린이도서관,chungbuk,청주시,77017,1,12413,88979,368057
2022,LIBTYPE000002,2030143001,청주열린도서관,chungbuk,청주시,30147,8,0,0,491029
2022,LIBTYPE000002,2060143013,청주오창도서관,chungbuk,청주시,144132,1,15596,91343,474397
2022,LIBTYPE000002,2060143011,청주청원도서관,chungbuk,청주시,149861,2,34438,192254,827763
2022,LIBTYPE000002,2060143012,청주흥덕도서관,chungbuk,청주시,134937,3,44352,223364,1088187
2022,LIBTYPE000002,2060123017,청천도서관,incheon,부평구,59939,6,28372,105996,861430
2022,LIBTYPE000002,2060111056,청파도서관,seoul,용산구,40897,3,1576,21018,291102
2022,LIBTYPE000002,2060141148,초월도서관,gyeonggi,광주시,101113,5,7676,165102,736690
2022,LIBTYPE000002,2060148043,최윤덕도서관,gyeongnam,창원시,49241,6,9887,135564,8939901
2022,LIBTYPE000002,2060144027,추부도서관,chungnam,금산군,43688,0,1180,1694,127766
2022,LIBTYPE000002,2050142006,춘성교육도서관,gangwon,춘천시,61583,3,697,15637,565147
2022,LIBTYPE000002,2050142001,춘천교육문화관,gangwon,춘천시,165492,9,37897,82101,2076444
2022,LIBTYPE000002,2060142003,춘천남산도서관,gangwon,춘천시,36428,1,533,9023,362072
2022,LIBTYPE000002,2060142004,춘천동내도서관,gangwon,춘천시,68600,1,2128,26222,377528
2022,LIBTYPE000002,2060142006,춘천서면도서관,gangwon,춘천시,29003,1,998,10030,415323
2022,LIBTYPE000002,2060142001,춘천시립도서관,gangwon,춘천시,247022,13,17245,303164,3971097
2022,LIBTYPE000002,2060142034,춘천시립청소년도서관,gangwon,춘천시,58892,5,6714,98724,1476354
2022,LIBTYPE000002,2060142005,춘천신사우동도서관,gangwon,춘천시,77599,2,4317,64186,487614
2022,LIBTYPE000002,2060144040,충남도서관,chungnam,홍성군,259240,9,12771,342932,9437115
2022,LIBTYPE000002,2060143002,충주시립도서관,chungbuk,충주시,265539,6,76760,176681,1831499
2022,LIBTYPE000002,2060143003,충주시립호암도서관,chungbuk,충주시,51774,0,3080,7270,46152
2022,LIBTYPE000002,2060143029,충주어린이청소년도서관,chungbuk,충주시,28675,3,9965,26667,791038
